BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,,,,,,
puzzleSwap.nlogo,,,,,,,,,,,,,,,,,,,,,,
ratio A6222 B3333 rep10 useNrg,,,,,,,,,,,,,,,,,,,,,,
04/29/2015 17:37:51:536 -0500,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,,,,,MEAN A,MEAN B,MEAN ALL
[run number],consumeEnergy,ZPD,numA,numTotal,A1,A2,A3,A4,B1,B2,B3,B4,[step],mean [knowledge] of students,standard-deviation [knowledge] of students,"mean [knowledge] of students with [class = ""A""]","standard-deviation [knowledge] of students with [class = ""A""]","mean [knowledge] of students with [class = ""B""]","standard-deviation [knowledge] of students with [class = ""B""]",SD A,SD B,SD ALL
61,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,297.15,148.8338088,274.8571429,123.1146165,349.1666667,200.3211588,43.56428232,107.2494496,49.39030223
62,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,234.2,188.4740943,192.7142857,152.9069242,331,241.1074449,,,
63,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,338.25,190.2515993,343.9285714,198.8588461,325,185.542448,,,
64,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,326.4,198.9846331,330.4285714,192.1188391,317,233.1179959,,,
65,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,248.45,159.0095909,240.6428571,121.167784,266.6666667,239.4541014,,,
66,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,293.2,201.7811738,303.8571429,188.3559875,268.3333333,247.8238622,,,
67,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,323.95,159.1502021,297.5714286,133.8194618,385.5,207.834309,,,
68,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,292.2,155.946212,257.0714286,139.717002,374.1666667,173.6126915,,,
69,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,375.65,219.1433741,313.5,124.9213599,520.6666667,325.3697384,,,
70,TRUE,2,14,20,6,2,2,2,3,3,3,3,1441,321.25,164.5654165,279.3571429,93.67259442,419,252.4218691,305.07,283.3928571,355.65
71,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,297.9,170.5618888,275.3125,160.5580762,388.25,204.3173594,43.56428232,107.2494496,49.39030223
72,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,324.25,186.5627805,303.6875,183.9248828,406.5,200.0474944,,,
73,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,326.85,120.2122137,324.75,129.5101026,335.25,86.83845154,,,
74,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,253.2,159.0612593,212.3125,116.0917561,416.75,219.7018813,,,
76,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,296.85,174.0962453,276.875,175.5676033,376.75,164.9249829,,,
75,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,286.45,137.2609789,274.75,121.9237467,333.25,203.3377732,,,
77,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,300.35,191.6450323,286.375,201.1523055,356.25,158.3990215,,,
78,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,336.95,159.5333573,282.0625,120.346427,556.5,91.84588541,,,
79,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,311.6,153.813763,312.25,140.7453966,309,225.3456604,,,
81,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,302.55,140.6400688,312.5,140.3974401,213,151.3208512,303.695,286.0875,369.15
82,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,308.8,112.7305124,302.6666667,114.5661894,364,107.4802307,43.56428232,107.2494496,49.39030223
80,TRUE,2,16,20,6,2,2,2,3,3,3,3,1441,363.8,198.8100389,336.6875,174.8975772,472.25,278.8899126,,,
83,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,239.1,180.7239535,256.2222222,180.4147364,85,120.2081528,,,
85,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,366.2,174.7047434,360.5,170.820253,417.5,279.3071786,,,
84,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,268.95,155.9870018,279.2222222,149.7073834,176.5,249.6086938,,,
86,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,337.95,174.1105139,320.6666667,174.5693862,493.5,64.34671709,,,
87,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,279.6,99.95704341,265.1111111,88.13418172,410,141.4213562,,,
88,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,271.65,134.9418101,259.2777778,134.288016,383,108.8944443,,,
89,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,271.2,126.3902061,266.0555556,109.1116386,317.5,310.4198769,,,
90,TRUE,2,18,20,6,2,2,2,3,3,3,3,1441,323.25,147.5062443,301.5555556,137.6428551,518.5,81.31727984,303.05,294.7965278,363.775
,,,,,,,,,,,,,,,,,,,,43.56428232,107.2494496,49.39030223
